,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
20,aandw restaurant,fries,7.7,g,0,mg,291,g,27.8,g,2.3,g,1.8,g,0,g,2.7,g,0.5,g
21,aandw restaurant,chili cheese fries,17,g,10,mg,990,g,52,g,8,g,5,g,0,g,5,g,2,g
22,aandw restaurant,burger patty,12,g,39,mg,43,g,0,g,11,g,5,g,0,g,0,g,0,g
23,aandw restaurant,chicken strips freezer to fryer,29,g,55,mg,1050,g,32,g,28,g,5,g,0,g,2,g,2,g
24,aandw restaurant,hand breaded chicken tenders,9,g,125,mg,1100,g,5,g,40,g,2.5,g,0,g,1,g,0,g
25,aandw restaurant,papa burger,33,g,91,mg,1558,g,43,g,25,g,13,g,0,g,2,g,12,g
26,aandw restaurant,coney dog,20,g,5,mg,900,g,26,g,14,g,9,g,1.5,g,2,g,5,g
27,aandw restaurant,cheeseburger,21,g,45,mg,1151,g,39,g,15,g,7,g,0,g,1,g,9,g
28,aandw restaurant,crispy chicken sandwich,25,g,65,mg,1130,g,52,g,30,g,4.5,g,0,g,5,g,6,g
29,aandw restaurant,grilled chicken sandwich,15,g,45,mg,1118,g,40,g,30,g,2,g,0,g,1,g,8,g
30,aandw restaurant,bacon double cheeseburger,41,g,105,mg,1923,g,42,g,29,g,16,g,0,g,2,g,11,g
31,aandw restaurant,double cheeseburger,26,g,69,mg,1399,g,40,g,18,g,11,g,0,g,1,g,9,g
32,aandw restaurant,original bacon cheeseburger,25,g,33,mg,1111,g,41,g,16,g,7,g,0,g,2,g,10,g
33,aandw restaurant,footlong coney dog,40,g,89,mg,1763,g,30,g,23,g,15,g,1,g,2,g,9,g
34,aandw restaurant,hot dog,19,g,0,mg,740,g,23,g,11,g,8,g,1.5,g,1,g,4,g
35,aandw restaurant,pork tenderloin sandwich,29,g,45,mg,1168,g,61,g,22,g,8,g,0,g,3,g,9,g
36,aandw restaurant,mushroom onion melt,24,g,45,mg,1186,g,39,g,16,g,8,g,0,g,1,g,8,g
37,aandw restaurant,fish sandwich,29,g,67,mg,756,g,58,g,24,g,8,g,0,g,1.5,g,9,g
38,aandw restaurant,hamburger,16,g,21,mg,875,g,39,g,13,g,4,g,0,g,1,g,8,g
39,aandw restaurant,single papa burger,23,g,46,mg,1040,g,41,g,16,g,8,g,0,g,2,g,11,g
40,aandw restaurant,footlong hot dog,34,g,70,mg,1130,g,21,g,15,g,12,g,1,g,0,g,4,g
41,aandw restaurant,double mushroom onion melt,31,g,71,mg,1509,g,41,g,26,g,12,g,0,g,0,g,8,g
42,aandw restaurant,grilled chicken club sandwich,22,g,81,mg,1417,g,40,g,35,g,8,g,0,g,2,g,8,g
43,aandw restaurant,footlong coney cheese dog,41,g,87,mg,1945,g,35,g,22,g,15,g,2,g,2,g,9,g
44,aandw restaurant,coney cheese dog,23,g,10,mg,1100,g,28,g,14,g,9,g,1.5,g,2,g,5,g
45,aandw restaurant,texas toast melt,36,g,57,mg,1568,g,42,g,19,g,12,g,0,g,2,g,6,g
46,aandw restaurant,crispy chicken club sandwich,31,g,64,mg,1597,g,51,g,26,g,9,g,0,g,2,g,13,g
47,aandw restaurant,onion rings,16,g,0,mg,710,g,45,g,5,g,3.5,g,0,g,2,g,3,g
48,aandw restaurant,cheese curds,40,g,105,mg,1220,g,27,g,27,g,21,g,0,g,2,g,3,g
49,aandw restaurant,corn dog nuggets,8,g,29,mg,519,g,20,g,6,g,2,g,0.5,g,1,g,6,g
50,aandw restaurant,motts applesauce,0,g,0,mg,5,g,18,g,0,g,0,g,0,g,1,g,17,g
51,aandw restaurant,cole slaw,15,g,20,mg,340,g,15,g,1,g,3,g,0,g,3,g,10,g
52,aandw restaurant,16 piece shrimp,26,g,150,mg,1010,g,45,g,18,g,6,g,0,g,3,g,1,g
53,aandw restaurant,2 piece hand breaded chicken tender kids meal,17,g,100,mg,1200,g,55,g,37,g,5,g,0,g,2,g,22,g
54,aandw restaurant,3 piece freezer to fryer chicken tenders,18,g,55,mg,1190,g,29,g,21,g,2.5,g,0,g,2,g,8,g
55,aandw restaurant,3 piece hand breaded chicken tenders,9,g,125,mg,1100,g,5,g,40,g,2.5,g,0,g,1,g,0,g
56,aandw restaurant,5 piece hand breaded chicken tenders,15,g,210,mg,1830,g,8,g,67,g,4,g,0,g,1,g,0,g
57,aandw restaurant,bbq sauce,0,g,0,mg,370,g,10,g,0,g,0,g,0,g,0,g,9,g
58,aandw restaurant,burger patty 1 each,9,g,45,mg,80,g,0,g,13,g,3.5,g,0,g,0,g,0,g
59,aandw restaurant,buttermilk ranch,14,g,5,mg,220,g,1,g,0,g,2.5,g,0,g,0,g,1,g
60,aandw restaurant,cheese curds large,80,g,210,mg,2440,g,54,g,54,g,42,g,0,g,4,g,6,g
61,aandw restaurant,cheese curds regular,40,g,105,mg,1220,g,27,g,27,g,21,g,0,g,2,g,3,g
62,aandw restaurant,cheese fries,17,g,5,mg,880,g,50,g,5,g,4.5,g,0,g,1,g,0,g
63,aandw restaurant,cheeseburger,16,g,45,mg,890,g,42,g,22,g,6,g,1.5,g,0,g,10,g
64,aandw restaurant,cheeseburger kids meal,26,g,60,mg,1360,g,94,g,32,g,9,g,1.5,g,2,g,32,g
65,aandw restaurant,chicken club sandwich grilled,17,g,85,mg,1170,g,39,g,22,g,4,g,0,g,0,g,7,g
66,aandw restaurant,chicken club sandwich hand breaded,20,g,90,mg,1390,g,42,g,36,g,5,g,0,g,0,g,7,g
67,aandw restaurant,chicken sandwich grilled,12,g,85,mg,930,g,38,g,19,g,1.5,g,0,g,0,g,7,g
68,aandw restaurant,chicken sandwich hand breaded,15,g,90,mg,1150,g,42,g,33,g,2.5,g,0,g,0,g,7,g
69,aandw restaurant,chili cheese fries,18,g,15,mg,1040,g,51,g,8,g,5,g,0,g,1,g,2,g
70,aandw restaurant,chili fries,16,g,10,mg,840,g,49,g,7,g,4.5,g,0,g,1,g,2,g
71,aandw restaurant,chocolate cone kids,5,g,20,mg,150,g,38,g,5,g,3,g,0,g,1,g,29,g
72,aandw restaurant,chocolate cone regular,7,g,30,mg,210,g,51,g,6,g,4.5,g,0,g,1,g,40,g
73,aandw restaurant,coleslaw,8,g,10,mg,200,g,7,g,1,g,1.5,g,0,g,2,g,5,g
74,aandw restaurant,coney cheese dog,22,g,45,mg,1160,g,29,g,13,g,8,g,0.5,g,0,g,4,g
75,aandw restaurant,coney dog,19,g,40,mg,960,g,26,g,12,g,7,g,0.5,g,0,g,4,g
76,aandw restaurant,corn dog nuggets,13,g,50,mg,330,g,30,g,8,g,2.5,g,0,g,6,g,6,g
77,aandw restaurant,corn dog nuggets kids meal,23,g,65,mg,800,g,82,g,18,g,6,g,0,g,7,g,28,g
78,aandw restaurant,corn dog nuggets 10 piece,26,g,55,mg,1040,g,40,g,12,g,4,g,0.5,g,3,g,12,g
79,aandw restaurant,corn dog nuggets 5 piece,13,g,50,mg,330,g,30,g,8,g,2.5,g,0,g,6,g,6,g
80,aandw restaurant,crispy chicken club,25,g,40,mg,1510,g,52,g,26,g,5,g,0,g,2,g,12,g
81,aandw restaurant,crispy chicken sandwich,20,g,40,mg,1270,g,51,g,23,g,2.5,g,0,g,2,g,12,g
82,aandw restaurant,diet root beer 1 2 gallon,0,g,0,mg,580,g,0,g,0,g,0,g,0,g,0,g,0,g
83,aandw restaurant,diet root beer gallon,0,g,0,mg,1150,g,0,g,0,g,0,g,0,g,0,g,0,g
84,aandw restaurant,diet root beer kids,0,g,0,mg,110,g,0,g,0,g,0,g,0,g,0,g,0,g
85,aandw restaurant,diet root beer large,0,g,0,mg,290,g,0,g,0,g,0,g,0,g,0,g,0,g
86,aandw restaurant,diet root beer regular,0,g,0,mg,180,g,0,g,0,g,0,g,0,g,0,g,0,g
87,aandw restaurant,diet root beer small,0,g,0,mg,140,g,0,g,0,g,0,g,0,g,0,g,0,g
88,aandw restaurant,double cheeseburger,29,g,95,mg,1200,g,42,g,38,g,12,g,2,g,1,g,10,g
89,aandw restaurant,fish sandwich,21,g,20,mg,810,g,61,g,12,g,4.5,g,0,g,1,g,9,g
90,aandw restaurant,float diet root beer large,11,g,45,mg,380,g,47,g,9,g,6,g,0,g,0,g,42,g
91,aandw restaurant,float diet root beer regular,5,g,20,mg,200,g,24,g,4,g,3,g,0,g,0,g,21,g
92,aandw restaurant,float diet root beer small,5,g,20,mg,190,g,24,g,4,g,3,g,0,g,0,g,21,g
93,aandw restaurant,float orange large,11,g,45,mg,1690,g,124,g,9,g,6,g,0,g,0,g,117,g
94,aandw restaurant,float orange regular,5,g,20,mg,1010,g,71,g,4,g,3,g,0,g,0,g,67,g
95,aandw restaurant,float orange small,5,g,20,mg,880,g,64,g,4,g,3,g,0,g,0,g,60,g
96,aandw restaurant,float root beer large,11,g,45,mg,360,g,119,g,9,g,6,g,0,g,0,g,114,g
97,aandw restaurant,float root beer regular,5,g,20,mg,190,g,68,g,4,g,3,g,0,g,0,g,66,g
98,aandw restaurant,float root beer small,5,g,20,mg,180,g,61,g,4,g,3,g,0,g,0,g,59,g
99,aandw restaurant,footlong coney cheese dog,42,g,80,mg,2230,g,54,g,26,g,17,g,1,g,2,g,7,g
100,aandw restaurant,footlong coney dog,37,g,75,mg,1810,g,48,g,25,g,15,g,1,g,0,g,7,g
101,aandw restaurant,footlong hot dog,34,g,65,mg,1610,g,52,g,21,g,14,g,2,g,1,g,12,g
102,aandw restaurant,freeze diet root beer large,21,g,90,mg,620,g,95,g,18,g,12,g,0,g,0,g,84,g
103,aandw restaurant,freeze diet root beer regular,12,g,50,mg,360,g,54,g,10,g,7,g,0,g,0,g,48,g
104,aandw restaurant,freeze diet root beer small,9,g,40,mg,270,g,41,g,8,g,5,g,0,g,0,g,36,g
105,aandw restaurant,freeze orange large,21,g,90,mg,1680,g,157,g,18,g,12,g,0,g,0,g,145,g
106,aandw restaurant,freeze orange regular,12,g,50,mg,1050,g,94,g,10,g,7,g,0,g,0,g,87,g
107,aandw restaurant,freeze orange small,9,g,40,mg,770,g,70,g,8,g,5,g,0,g,0,g,64,g
108,aandw restaurant,freeze root beer large,21,g,90,mg,610,g,153,g,18,g,12,g,0,g,0,g,143,g
109,aandw restaurant,freeze root beer regular,12,g,50,mg,350,g,92,g,10,g,7,g,0,g,0,g,86,g
110,aandw restaurant,freeze root beer small,9,g,40,mg,260,g,68,g,8,g,5,g,0,g,0,g,64,g
111,aandw restaurant,fries large,17,g,0,mg,640,g,61,g,5,g,4,g,0,g,6,g,1,g
112,aandw restaurant,fries regular,13,g,0,mg,460,g,45,g,3,g,3,g,0,g,4,g,0,g
113,aandw restaurant,fries small,8,g,0,mg,290,g,29,g,2,g,2,g,0,g,3,g,0,g
114,aandw restaurant,hamburger,11,g,45,mg,650,g,41,g,20,g,3.5,g,1.5,g,0,g,9,g
115,aandw restaurant,hamburger kids meal,22,g,60,mg,1120,g,93,g,30,g,7,g,1.5,g,2,g,31,g
116,aandw restaurant,honey mustard,0,g,0,mg,160,g,10,g,0,g,0,g,0,g,0,g,9,g
117,aandw restaurant,hot dog,18,g,35,mg,860,g,28,g,10,g,6,g,1,g,0,g,6,g
118,aandw restaurant,hot dog kids meal,28,g,50,mg,1240,g,75,g,20,g,10,g,0.5,g,1,g,25,g
119,aandw restaurant,motts applesauce,0,g,0,mg,5,g,18,g,0,g,0,g,0,g,1,g,17,g
120,aandw restaurant,mushroom onion melt burger double,29,g,115,mg,1260,g,39,g,39,g,11,g,1,g,0,g,7,g
121,aandw restaurant,mushroom onion melt burger single,17,g,60,mg,960,g,38,g,23,g,6,g,0,g,0,g,7,g
122,aandw restaurant,mushroom onion melt chicken grilled,11,g,90,mg,1300,g,38,g,23,g,3,g,0,g,0,g,7,g
123,aandw restaurant,mushroom onion melt chicken hand breaded,14,g,95,mg,1610,g,42,g,36,g,4,g,0,g,0,g,7,g
124,aandw restaurant,mushroom onion melt texas toast double,31,g,95,mg,1380,g,35,g,39,g,12,g,1,g,0,g,4,g
125,aandw restaurant,mushroom onion melt texas toast single,18,g,50,mg,1060,g,34,g,23,g,6,g,0,g,0,g,3,g
126,aandw restaurant,onion rings,4,g,0,mg,930,g,53,g,6,g,0,g,0,g,2,g,5,g
127,aandw restaurant,original bacon cheeseburger double,36,g,100,mg,1160,g,41,g,39,g,13,g,1,g,1,g,8,g
128,aandw restaurant,original bacon cheeseburger single,23,g,55,mg,840,g,40,g,23,g,7,g,0,g,1,g,8,g
129,aandw restaurant,papa burger double,35,g,100,mg,1210,g,42,g,38,g,12,g,1,g,1,g,11,g
130,aandw restaurant,papa burger single,22,g,50,mg,890,g,42,g,22,g,7,g,0,g,1,g,10,g
131,aandw restaurant,polar swirl cookie dough 12 oz,23,g,95,mg,430,g,98,g,15,g,13,g,1,g,0,g,76,g
132,aandw restaurant,polar swirl cookie dough 16 oz,26,g,105,mg,500,g,111,g,17,g,15,g,1,g,0,g,88,g
133,aandw restaurant,polar swirl cookie dough 20 oz,34,g,140,mg,640,g,145,g,22,g,19,g,1,g,0,g,113,g
134,aandw restaurant,polar swirl cookie dough mini,14,g,55,mg,250,g,57,g,9,g,8,g,0,g,0,g,45,g
135,aandw restaurant,polar swirl mandm 12 oz,29,g,70,mg,430,g,123,g,16,g,17,g,0,g,2,g,110,g
136,aandw restaurant,polar swirl mandm 16 oz,32,g,80,mg,500,g,137,g,19,g,19,g,0,g,2,g,122,g
137,aandw restaurant,polar swirl mandm 20 oz,43,g,105,mg,640,g,182,g,24,g,26,g,0,g,3,g,162,g
138,aandw restaurant,polar swirl mandm mini,17,g,40,mg,260,g,71,g,10,g,10,g,0,g,1,g,64,g
139,aandw restaurant,polar swirl oreo 16 oz,20,g,75,mg,620,g,114,g,17,g,11,g,0,g,0,g,90,g
140,aandw restaurant,polar swirl oreo 20 oz,26,g,95,mg,810,g,148,g,21,g,14,g,0,g,0,g,117,g
141,aandw restaurant,polar swirl oreo mini,10,g,40,mg,320,g,59,g,9,g,6,g,0,g,0,g,46,g
142,aandw restaurant,polar swirl oreo12 oz,17,g,65,mg,550,g,100,g,14,g,9,g,0,g,0,g,78,g
143,aandw restaurant,polar swirl reeses peanut butter cup 12 oz,29,g,65,mg,540,g,95,g,18,g,14,g,0,g,2,g,85,g
144,aandw restaurant,polar swirl reeses peanut butter cup 16 oz,32,g,80,mg,620,g,109,g,20,g,16,g,0,g,2,g,97,g
145,aandw restaurant,polar swirl reeses peanut butter cup 20 oz,43,g,100,mg,810,g,141,g,26,g,20,g,0,g,3,g,126,g
146,aandw restaurant,polar swirl reeses peanut butter cup mini,17,g,40,mg,320,g,56,g,10,g,8,g,0,g,1,g,50,g
147,aandw restaurant,pork tenderloin sandwich,17,g,55,mg,1180,g,65,g,21,g,2.5,g,0,g,3,g,7,g
148,aandw restaurant,root beer cone kids,6,g,25,mg,150,g,31,g,5,g,3.5,g,0,g,0,g,24,g
149,aandw restaurant,root beer cone regular,8,g,30,mg,210,g,41,g,6,g,4.5,g,0,g,0,g,32,g
150,aandw restaurant,root beer 1 2 gallon,0,g,0,mg,430,g,250,g,0,g,0,g,0,g,0,g,240,g
151,aandw restaurant,root beer gallon,0,g,0,mg,860,g,500,g,0,g,0,g,0,g,0,g,480,g
152,aandw restaurant,root beer kids,0,g,0,mg,30,g,43,g,0,g,0,g,0,g,0,g,43,g
153,aandw restaurant,root beer large,0,g,0,mg,220,g,125,g,0,g,0,g,0,g,0,g,120,g
154,aandw restaurant,root beer regular,0,g,0,mg,135,g,78,g,0,g,0,g,0,g,0,g,75,g
155,aandw restaurant,root beer small,0,g,0,mg,110,g,63,g,0,g,0,g,0,g,0,g,60,g
156,aandw restaurant,shake chocolate large,34,g,125,mg,830,g,193,g,26,g,21,g,0,g,0,g,166,g
157,aandw restaurant,shake chocolate regular,23,g,80,mg,540,g,129,g,17,g,14,g,0,g,0,g,109,g
158,aandw restaurant,shake chocolate small,17,g,60,mg,390,g,88,g,12,g,11,g,0,g,0,g,74,g
159,aandw restaurant,shake strawberry large,33,g,125,mg,780,g,173,g,25,g,20,g,0,g,0,g,149,g
160,aandw restaurant,shake strawberry regular,22,g,80,mg,510,g,115,g,16,g,14,g,0,g,0,g,98,g
161,aandw restaurant,shake strawberry small,17,g,60,mg,370,g,81,g,12,g,11,g,0,g,0,g,69,g
162,aandw restaurant,shake vanilla large,33,g,125,mg,780,g,173,g,25,g,20,g,0,g,0,g,149,g
163,aandw restaurant,shake vanilla regular,22,g,80,mg,510,g,110,g,16,g,14,g,0,g,0,g,94,g
164,aandw restaurant,shake vanilla small,17,g,60,mg,380,g,86,g,12,g,11,g,0,g,0,g,73,g
165,aandw restaurant,spicy papa sauce,12,g,10,mg,340,g,6,g,0,g,2,g,0,g,0,g,5,g
166,aandw restaurant,sundae chocolate regular,11,g,35,mg,240,g,61,g,7,g,8,g,0,g,0,g,50,g
167,aandw restaurant,sundae hot caramel regular,11,g,35,mg,270,g,65,g,7,g,7,g,0,g,0,g,51,g
168,aandw restaurant,sundae hot fudge regular,14,g,35,mg,250,g,60,g,7,g,11,g,0,g,0,g,46,g
169,aandw restaurant,sundae strawberry regular,11,g,35,mg,220,g,54,g,7,g,7,g,0,g,0,g,44,g
170,aandw restaurant,vanilla cone kids,6,g,25,mg,160,g,32,g,5,g,3.5,g,0,g,0,g,24,g
171,aandw restaurant,vanilla cone regular,8,g,35,mg,220,g,42,g,7,g,5,g,0,g,0,g,33,g
172,amande,vanilla cultured almondmilk yogurt,8,g,0,mg,10,g,35,g,3,g,0,g,0,g,2,g,18,g
173,amande,raspberry cultured almondmilk yogurt,6,g,0,mg,10,g,23,g,3,g,0,g,0,g,2,g,15,g
174,amande,cherry cultured almondmilk yogurt,6,g,0,mg,10,g,23,g,3,g,0,g,0,g,2,g,14,g
175,amande,peach cultured almondmilk yogurt,6,g,0,mg,10,g,22,g,3,g,0,g,0,g,2,g,14,g
176,amande,coonut cultured almondmilk yogurt,8,g,0,mg,10,g,23,g,3,g,0,g,0,g,1,g,15,g
177,amande,plain cultured almondmilk yogurt,9,g,0,mg,10,g,19,g,4,g,0,g,0,g,1,g,10,g
178,amande,blueberry cultured almondmilk yogurt,6,g,0,mg,10,g,23,g,3,g,0,g,0,g,2,g,15,g
179,amande,strawberry cultured almondmilk yogurt,6,g,0,mg,10,g,23,g,3,g,0,g,0,g,2,g,16,g
180,amande,strawberry yogurt cup,6,g,8,mg,178,g,69,g,8,g,1,g,0,g,2,g,48,g
181,amande,muffin apple streusel,10,g,120,mg,480,g,75,g,8,g,2,g,0,g,1,g,40,g
182,amande,side sausage,22,g,46,mg,375,g,1,g,7,g,8,g,0,g,0,g,0,g
183,amatos,ravioli bucket with pasta sauce,15,g,81,mg,1146,g,68,g,16,g,6,g,0,g,7,g,12,g
184,amatos,chicken salad wrap,32,g,51,mg,1321,g,59,g,25,g,7,g,0,g,5,g,6,g
185,amatos,tuna salad wrap,31,g,52,mg,1024,g,59,g,24,g,7,g,0,g,5,g,6,g
186,amatos,veggie wrap,36,g,41,mg,2017,g,61,g,19,g,13,g,0,g,5,g,9,g
187,amatos,grilled chicken wrap,19,g,100,mg,1146,g,56,g,45,g,4,g,0,g,4,g,4,g
188,amatos,chicken bacon ranch wrap,63,g,75,mg,2305,g,76,g,36,g,14,g,0,g,4,g,9,g
189,amatos,buffalo chicken ranch wrap,53,g,60,mg,3109,g,79,g,31,g,10,g,0,g,4,g,9,g
190,amatos,eggplant wrap,36,g,5,mg,1200,g,87,g,14,g,7,g,0,g,6,g,9,g
191,amatos,buffalo chicken bacon ranch wrap,63,g,75,mg,3207,g,79,g,37,g,14,g,0,g,4,g,9,g
192,amatos,steak and cheese wrap,56,g,109,mg,1562,g,57,g,37,g,19,g,0,g,3,g,6,g
193,amatos,ham and swiss wrap,23,g,68,mg,1244,g,44,g,29,g,7,g,0,g,4,g,9,g
194,amatos,turkey bacon wrap,38,g,101,mg,2009,g,57,g,41,g,12,g,0,g,3,g,8,g
195,amatos,grilled chicken caesar wrap,57,g,128,mg,2268,g,53,g,52,g,14,g,0,g,3,g,4,g
196,amatos,turkey wrap,48,g,117,mg,2227,g,57,g,47,g,16,g,0,g,3,g,8,g
197,amatos,grilled chicken club wrap,40,g,120,mg,1616,g,56,g,51,g,9,g,0,g,4,g,4,g
198,amatos,three egg western omelet with home fries and toast,37,g,654,mg,2173,g,78,g,34,g,10,g,0,g,8,g,6,g
199,amatos,side home fries,9,g,0,mg,1098,g,38,g,0,g,3,g,0,g,4,g,0,g
200,amatos,three egg ham and cheese omelet with home fries and toast,45,g,673,mg,2464,g,74,g,38,g,14,g,0,g,7,g,4,g
201,amatos,three egg garden omelet with home fries and toast,35,g,633,mg,1740,g,82,g,28,g,9,g,0,g,9,g,8,g
202,amatos,french toast with home fries,26,g,215,mg,1826,g,90,g,19,g,6,g,0,g,8,g,6,g
203,amatos,veggie 16 breakfast pizza,15,g,261,mg,732,g,45,g,20,g,6,g,0,g,3,g,3,g
204,amatos,the really big vermont breakfast sandwich,47,g,498,mg,1080,g,57,g,33,g,18,g,0,g,1,g,19,g
205,amatos,sausage english muffin breakfast sandwich,41,g,274,mg,941,g,26,g,22,g,15,g,0,g,1,g,1,g
206,amatos,blueberry yogurt cup,6,g,8,mg,180,g,59,g,8,g,1,g,0,g,3,g,38,g
207,amatos,bacon breakfast sandwich on white bread,27,g,240,mg,1048,g,32,g,22,g,10,g,0,g,2,g,3,g
208,amatos,western omelet breakfast sandwich,23,g,259,mg,1181,g,45.9,g,23,g,9.4,g,0,g,1.7,g,5.1,g
209,amatos,pancakes 3 with bacon,20,g,11,mg,1459,g,65,g,12,g,6,g,0,g,2,g,9,g
210,amatos,banana nut muffin,13,g,125,mg,420,g,76,g,9,g,3,g,0,g,1,g,43,g
211,amatos,blueberry pancakes 3 with bacon,21,g,11,mg,1464,g,77,g,12,g,6,g,0,g,4,g,18,g
212,amatos,ham breakfast wrap,31,g,465,mg,1428,g,52,g,32,g,10,g,0,g,2,g,3,g
213,amatos,cheese 16 breakfast pizza,19,g,274,mg,810,g,42,g,22,g,9,g,0,g,2,g,1,g
214,amatos,pancakes 3 with sausage,35,g,46,mg,1536,g,66,g,14,g,11,g,0,g,2,g,9,g
215,amatos,cheese 14 breakfast pizza,11,g,116,mg,551,g,30,g,13,g,6,g,0,g,1,g,1,g
216,amatos,ham and bacon 9 breakfast pizza,27,g,377,mg,1255,g,51,g,34,g,12,g,0,g,2,g,2,g
217,amatos,veggie breakfast wrap,29,g,440,mg,997,g,53,g,25,g,10,g,0,g,3,g,3,g
218,amatos,blueberry pancakes 3 with home fries,22,g,0,mg,22365,g,115,g,8,g,6,g,0,g,8,g,18,g
219,amatos,pancakes 3 with home fries,22,g,0,mg,2260,g,103,g,7,g,6,g,0,g,6,g,9,g
220,amatos,steak breakfast wrap,39,g,473,mg,1139,g,51,g,33,g,13,g,0,g,2,g,2,g
221,amatos,veggie 14 breakfast pizza,11,g,177,mg,533,g,33,g,14,g,5,g,0,g,2,g,2,g
222,amatos,sausage breakfast biscuit,46,g,265,mg,1386,g,39,g,22,g,19,g,0,g,1,g,4,g
223,amatos,bacon breakfast wrap,37,g,451,mg,1267,g,50,g,29,g,13,g,0,g,2,g,2,g
224,amatos,ham breakfast sandwich on white bread,20,g,254,mg,1209,g,34,g,26,g,7,g,0,g,2,g,4,g
225,amatos,wicked big breakfast with sausage,54,g,467,mg,2795,g,117,g,32,g,16,g,0,g,8,g,10,g
226,amatos,steak english muffin breakfast sandwich,29,g,263,mg,735,g,26,g,24,g,10,g,0,g,1,g,1,g
227,amatos,veggie 9 breakfast pizza,22,g,357,mg,996,g,55,g,28,g,10,g,0,g,3,g,4,g
228,amatos,breakfast burrito,44,g,259,mg,1387,g,58,g,32,g,19,g,0,g,3,g,4,g
229,amatos,sausage breakfast wrap,51,g,485,mg,1344,g,51,g,31,g,18,g,0,g,2,g,2,g
230,amatos,traditional breakfast with bacon,28,g,433,mg,868,g,34,g,24,g,8,g,0,g,3,g,3,g
231,amatos,side of two eggs,15,g,422,mg,143,g,1,g,12,g,4,g,0,g,0,g,1,g
232,amatos,big breakfast with bacon,42,g,644,mg,2029,g,73,g,31,g,12,g,0,g,7,g,4,g
233,amatos,hm and bacon 16 breakfast pizza,18,g,274,mg,863,g,42,g,23,g,8,g,0,g,2,g,2,g
234,amatos,pancakes 3,13,g,0,mg,1162,g,65,g,7,g,3,g,0,g,2,g,9,g
235,amatos,french toast,17,g,215,mg,728,g,52,g,19,g,4,g,0,g,4,g,6,g
236,amatos,sausage breakfast sandwich on white bread,41,g,274,mg,1126,g,33,g,25,g,15,g,0,g,2,g,3,g
